day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-02-03,0.8435010034630761,0.19324093845933796,-0.5384243711949159,0.033440978971060846,2.0
2025-02-04,-1.210430615781093,1.0,-0.3333333333333333,1.0,1.0
2025-02-05,-0.8496403021050198,0.5872092570559637,-0.17674476040945036,0.4701614634603181,4.0
2025-02-06,-1.9123064077227205,0.13332445723492856,-0.4271981286261529,0.03535292832899025,2.0
2025-02-10,0.7877995058699133,1.4872932676342687,1.6596959916081817,1.0,2.0
2025-02-13,0.7011808481423074,1.0,-0.40219983326992187,1.0,1.0
2025-02-16,-0.11666666666666665,1.0,0.16666666666666666,1.0,1.0
2025-02-19,0.9074104505792498,0.006572517676167685,-0.22609821199119196,0.3197511578262508,2.0
2025-02-20,0.8672679248010349,1.370494708345863,-0.46901582312877355,0.09449207904177116,2.0
2025-02-22,-0.6000723141912393,1.7597446599059976,0.18640030207279862,1.0584978622489103,3.0
2025-02-23,0.793334728818592,1.0,-0.5492534657563822,1.0,1.0
2025-02-24,0.398099471239242,0.5559157933451377,-0.5170842398171199,0.10367105210622586,2.0
2025-02-25,1.114292772201067,1.0,-0.36166392176071277,1.0,1.0
2025-02-26,-0.08920836416911532,1.0,-0.5533383575027666,1.0,1.0
2025-02-27,2.5262174899001293,0.0004756612542630837,-0.4677407511769729,0.06652075509594063,2.0
2025-02-28,0.026084241414907047,0.2600961601251744,-0.25,0.3535533905932738,2.0
2025-03-01,-0.6327346320912876,0.752500264800348,2.4144550631215393,0.8194206402675261,3.0
2025-03-02,0.41610127253958085,1.0,1.5000000000000002,1.0,1.0
2025-03-03,-0.07944867654346807,0.13538444490270643,1.113042152592035,1.8435917194204106,4.0
2025-03-04,-0.3517671297584153,0.8379100506675873,0.3491487573989325,1.2696208435940421,8.0
2025-03-05,0.28915787960677247,0.9736834593726712,-0.449057650533514,0.056915516601121444,3.0
2025-03-06,0.5864022780567004,1.1860887946514067,-0.20600362604764735,0.571386218380214,11.0
2025-03-07,-0.21853566609010225,0.8605676302828079,-0.2573387263543333,0.274374896214677,7.0
2025-03-08,0.33958329520712177,0.8206219599119825,0.37905170728847004,1.205946254942695,13.0
2025-03-09,-0.04121468598837649,0.8496242948380538,0.9000221826752209,2.078097270105772,11.0
2025-03-10,-0.4282318657677596,1.7846127228149435,-0.0266689697335757,1.1690886513712138,9.0
2025-03-11,-0.17123912685004594,0.37708996788104,-0.22899596107183615,0.6288488166873004,6.0
2025-03-12,-0.03499301304960711,1.2717713393904417,1.250761278238232,1.6045009480377532,5.0
2025-03-13,-0.29183153808055107,0.249906485128493,-0.39952161920749546,0.032863048839737105,3.0
2025-03-14,-0.07363031947433447,2.086595776737377,-0.6885307998369701,0.2840494391861095,3.0
2025-03-15,-1.5698600583279285,1.0,-0.4207034741589837,1.0,1.0
2025-03-17,0.3264722914683153,0.8424944693427967,-0.3714788004674252,0.3240593582154071,6.0
2025-03-18,-0.2260587755212065,0.812793751772131,-0.4184504679308868,0.0031862319638856734,2.0
2025-03-19,-1.5747092333438735,0.4990158344179888,-0.008092428209974883,0.5835201371660366,2.0
2025-03-21,0.6485839761307576,0.48858862489442556,-0.45630556094581526,0.05968363067342281,6.0
2025-03-22,0.3027139925187047,0.6635211878569623,-0.03499902961241634,0.6008093170183452,6.0
2025-03-23,-0.8721318839549942,1.240537306852884,-0.09886899205363123,0.7002823545114517,7.0
2025-03-24,1.1339356735481092,1.0,2.3195228031032893,1.0,1.0
2025-03-25,-0.5113761798494246,2.6969986183592796,-0.4161974617027899,0.0,2.0
2025-03-26,-0.36155345462658905,1.2890073806667484,0.028641453035931776,1.1315535716995524,21.0
2025-03-27,-0.5419924749829004,1.4058019858723612,-0.467731439069785,0.071838845733368,10.0
2025-03-28,-0.02317381462852954,1.131158967358293,-0.4670074842322942,0.07120737734655369,6.0
2025-03-29,0.34104653082649145,0.7360030157959001,-0.44019676988918593,0.020784010562670794,3.0
2025-03-30,-1.0604265113687186,0.16483097487320886,-0.4184504679308868,0.0031862319638856734,2.0
2025-03-31,0.9914712960743421,1.1921575550084038,-0.45290134802262916,0.0009969131381576857,2.0
2025-04-02,-1.316958750662217,1.0,0.10104903671170076,1.0,1.0
2025-04-04,-0.1150461606108662,0.7124475169906354,1.0299906212823524,1.9689642744988705,9.0
2025-04-05,0.2606905248252027,0.8858499947956243,-0.4289481178720202,0.018092425609602815,6.0
2025-04-06,0.17179635474180743,0.18676440362073332,1.158389227232106,0.7808314399199169,4.0
2025-04-07,0.46771966025006473,0.7311888725518024,-0.36374790270909385,0.10792403206158314,4.0
2025-04-08,0.39093316950286866,1.6853521283001331,0.6082381985616137,0.48567554614928016,2.0
2025-04-10,-0.11704787306883328,1.3942323409042259,-0.11228738232392274,0.8690758012255905,8.0
2025-04-11,0.26054057559791505,0.6615173180666801,-0.2520875902469514,0.41079933249080985,5.0
2025-04-12,-0.29906884372332754,0.4761377546560187,-0.43325290247823933,0.021600588160592047,6.0
2025-04-13,0.41377196379758824,0.922142663224727,-0.2969971104533405,0.2572127796127004,3.0
2025-04-14,-0.25388306963512736,0.35495544312964983,-0.09424000003812,0.7410814831053187,4.0
2025-04-15,0.7743524346040256,0.5906073628251421,-0.33224271819513834,0.21228021990859364,6.0
2025-04-17,-0.8831524257716125,1.5107919033163941,0.3853055181669895,1.4383664897246893,3.0
2025-04-18,0.12218681736904188,0.12391142587144617,2.4070480452077803,1.8106669662396764,2.0
2025-04-23,-0.1102314904618824,1.71074928010769,0.19617201938644246,0.9867496831839935,6.0
2025-04-24,-0.3086001163123144,1.3410585023385562,-0.4862615431531166,0.09195732237178039,3.0
2025-04-26,-0.2795367823252265,1.0,1.2252346971808579,1.0,1.0
2025-04-27,-0.17483511892720166,1.0,0.9516626707002496,1.0,1.0
2025-04-28,0.5899381364463209,0.33849514665378266,0.09808640242770195,0.977382724830038,3.0
2025-04-29,-0.3927366685682468,1.3545094588297717,-0.050444862694280265,0.5082999577110769,4.0
2025-04-30,0.4088529022810062,0.9238300134651914,0.0162356879593173,0.8517826000804087,10.0
2025-05-01,0.023286458625059604,0.5361533612516685,0.09807731948506042,0.8842386021855895,14.0
2025-05-02,-0.7026952158325788,0.3680570177083348,-0.4176994658548545,0.0026015475045553264,3.0
2025-05-03,-0.45904410415370484,1.2209293707179982,-0.49274642723608064,0.06920615171083548,4.0
2025-05-04,0.38475635170845535,0.770801870102638,-0.4569863762368793,0.06096547940274545,6.0
2025-05-05,-1.100412338818376,1.0978703208354448,-0.47773055954538163,0.06697506981998046,6.0
2025-05-08,-0.25967016945069155,0.7046339293832147,-0.4997729688988702,0.05860722329863154,4.0
2025-05-09,-1.1289161182400942,1.0,,1.0,1.0
2025-05-10,-0.08936391320692294,0.8950370813559316,-0.4509688470097799,0.04545386151073764,4.0
2025-05-12,-0.3828461201261557,0.23530945882429677,-0.07535893171607846,0.6846843632584546,4.0
2025-05-13,-0.5178823495165593,0.9728920029540318,-0.4255342866695524,0.16846850626470336,12.0
2025-05-14,0.42027393355660686,1.252861403836327,-0.07265599205882471,0.8651476001093547,10.0
2025-05-15,0.13322378890521203,0.5445261674847259,-0.44146347192294144,0.03926223638034409,9.0
2025-05-16,0.06475687218442702,0.05496565899895766,-0.32639559234688525,0.2933200137864115,3.0
2025-05-19,-0.9358992215090284,1.2158396424956497,-0.006796027951207484,0.9204900682853568,5.0
2025-05-20,-0.39586905054479177,1.0,-0.3333333333333333,1.0,1.0
2025-05-21,0.5377043662831531,1.0,1.9263747661655097,1.0,1.0
2025-05-23,-0.10455008525055957,0.06400828838361938,-0.4634130977881801,0.07791014239568378,3.0
2025-05-25,-0.353364797687772,0.5425479278605323,-0.44019676988918593,0.020784010562670794,3.0
2025-05-27,-0.7101739060752948,0.539206931856545,0.363934895518311,1.3551330734860187,3.0
2025-05-28,-0.2628988207956896,0.24563539941607718,0.5411271896995015,1.5478080204035385,2.0
2025-05-29,-0.10157974073605511,1.061768997091641,1.709782514916548,1.7423705158694738,5.0
2025-05-30,-0.3078757372592905,0.4818283049469987,0.006578773199359701,1.2224421360313922,7.0
2025-05-31,1.0552763344902638,1.1627739578076848,1.317550867957723,1.315007412210745,7.0
2025-06-01,0.005007643996195718,1.0,-0.4437777358600637,1.0,1.0
2025-06-02,0.7696804217025294,0.9749365874049477,-0.4242543510544823,0.10984507684248834,3.0
2025-06-03,0.7418935866259443,0.36199215055813955,0.2310214142194818,1.520782605694877,5.0
2025-06-04,0.9737612494690839,0.25516163251571483,-0.5007249448693831,0.06862969240030027,2.0
2025-06-05,-0.48281790757564275,1.4042436164374938,1.2431515933160013,1.4256478609217733,10.0
2025-06-06,-0.8392516470808529,1.0,1.2766956406866308,1.0,1.0
2025-06-07,-0.9856962825106155,0.5544488052192549,1.635375982135117,0.5806404427328594,2.0
2025-06-08,-0.9981743420632007,1.0,1.2854319937656156,1.0,1.0
2025-06-09,-0.26574364223832586,1.0,1.4992414309810482,1.0,1.0
2025-06-10,-0.4341361373891169,0.8766197981004059,0.10230924254285063,0.9955517822299524,5.0
2025-06-11,-0.5389797027964978,0.870062524463593,-0.021895228990028864,0.9206007249931462,6.0
2025-06-12,-0.7523887037547069,1.1507764244434333,-0.3819318775153173,0.02866321790973957,2.0
2025-06-13,0.12480492774073401,0.7539499149391111,-0.42956817069874587,0.038085953173471555,7.0
2025-06-14,-0.25321380015012,0.579682582211313,0.8047504137759987,1.4332723939604357,4.0
2025-06-15,0.06903026898977116,0.9738769936649273,-0.5931481104859402,0.015485589136142253,2.0
2025-06-17,0.7550689319154389,1.0,-0.5492534657563822,1.0,1.0
2025-06-18,-0.4652013208125049,1.2124015426231143,1.0650277083337027,1.755648024415943,6.0
2025-06-20,-0.7509911722352267,0.7025633773236559,-0.29928276241481677,0.3977034010915845,5.0
2025-06-21,0.4381259799034881,0.9768042677179257,0.00590711900717632,0.7524453188860916,20.0
2025-06-22,0.512090551227795,0.6750382028477395,-0.3832029536091686,0.324663833563787,14.0
2025-06-23,0.6134791283282726,0.8557991510290399,-0.3050776346182524,0.6344020669517213,14.0
2025-06-24,-0.3664920359129448,1.119836181230932,-0.48987059612044725,0.13029755550308936,16.0
2025-06-25,0.005300247324226231,1.2505442993675289,-0.4655540335907485,0.0790626532658244,9.0
2025-06-26,0.2557988354018114,0.5243344921637811,-0.08244368721711184,0.962943753639742,5.0
2025-06-27,-0.547916972713337,1.3071428247149064,0.5447875763168688,1.3186193924072511,5.0
2025-06-28,-0.8966736851872943,1.1979335159401632,-0.3911836979598482,0.04174726785903584,2.0
2025-06-29,0.20595053610433417,1.2933087310807783,-0.33634387177195,0.4370391203591587,5.0
2025-06-30,0.09461979909395357,1.0696298495215624,0.34605313824123196,1.3322810577442117,19.0
2025-07-01,-0.3123707508629147,0.871553372612567,-0.07174586766380381,0.9555602486521947,24.0
2025-07-02,-0.17916497399342418,0.7937234925197572,-0.07467245568323262,1.2167151660349342,39.0
2025-07-03,-0.0635955177154882,0.9190276529584753,-0.1490730500626545,0.8861790932554992,94.0
2025-07-04,-0.02008704367741094,0.6935496776963183,-0.07138204009566332,0.8297078686156412,46.0
2025-07-05,-0.049548543300655244,1.1114223862873032,-0.37450705790215005,0.34459392923898974,38.0
2025-07-06,0.02028072316926726,0.9029434420236123,-0.30419976607924637,0.6153622000052393,30.0
2025-07-07,0.16497966160334238,1.0581327995103393,-0.025269310951479555,0.8219652504566929,27.0
2025-07-08,-0.059540539203888125,0.8243465109774364,-0.3892214562043036,0.3949830630431383,29.0
2025-07-09,0.23731965768808472,0.7534278849941869,0.42893103423423373,1.3581398586664004,20.0
2025-07-10,0.444932825604727,0.7435561196923904,-0.07493007082856817,0.7531351005380015,7.0
2025-07-11,-0.16153630464194135,0.9386216997081885,-0.2507206286945901,0.49564981682241543,15.0
2025-07-12,0.017685211307914818,0.5293232824819398,-0.4628882812886553,0.0729363333857952,7.0
2025-07-13,-0.13799532419297433,0.1806634039500877,0.474993982612333,1.4485046327090736,2.0
2025-07-14,-0.2470760735860602,1.8561618178038182,-0.4242190333561568,0.013211020950773903,5.0
2025-07-15,0.1829547532693557,1.3896898564226638,-0.1401577481114952,0.8533199474862971,7.0
2025-07-16,-0.39476626892035627,0.2984266394903736,-0.4364499490706838,0.022268878379693987,2.0
2025-07-17,0.7018333785413423,0.432774708319057,0.5525574504834991,0.8474009019244699,3.0
2025-07-18,1.1740959342136548,1.0584776382209324,0.7247899432230053,1.0334463108207346,6.0
2025-07-19,0.43700510141448684,1.0,-0.4437777358600637,1.0,1.0
2025-07-22,0.08560415967303096,1.0,-0.408248290463863,1.0,1.0
2025-07-23,-0.3301828414359205,0.5084449825854259,0.10820630470743135,1.2746949710702706,5.0
2025-07-24,0.2471413001732096,0.7339596149338571,-0.1955814171433936,0.7010708856506774,7.0
2025-07-25,-0.2810021990446942,1.8414878369528649,-0.09060209639392844,0.6328475559464533,10.0
2025-07-26,0.2798015864367813,0.8382055065641619,-0.015897713948640115,0.8994492949311705,7.0
2025-07-27,0.21982125532627866,1.0188534969017944,0.13224581213523975,1.3303589156326283,17.0
2025-07-28,0.6471008514221105,0.5752694871177534,-0.45276036121818963,0.07100501563288135,6.0
2025-07-29,-0.09290584728537596,0.6731702403725215,-0.10940248193614965,0.6436756495496524,13.0
2025-07-30,0.03707119680046912,0.4206466797844701,-0.4888821653852875,0.08435788081445464,8.0
2025-07-31,-0.21839759019927124,0.8236283039582656,-0.4364499490706838,0.022268878379693987,2.0
2025-08-01,0.9537894228949458,0.9021743890403205,0.034318838427289965,1.00201930668881,3.0
2025-08-02,1.0805254777545108,1.5652257919225545,-0.3197848877693469,0.41181842654370476,7.0
2025-08-04,0.5361775990086493,0.9336754240612098,-0.48578632831091273,0.044179284364520365,3.0
2025-08-05,0.17058174946633833,1.186950045852244,-0.05873886528643077,0.9469622879977314,11.0
2025-08-06,0.3183009639306918,0.7652308478110874,0.22589313280511697,1.0204171394566082,19.0
2025-08-07,0.36105167213066486,0.7100603356968236,0.19389483555201384,0.9326457388917876,19.0
2025-08-08,0.2792265270925908,0.6979820416456295,-0.004763475543068055,0.9296044173964919,23.0
2025-08-09,0.07136492269533488,0.5274265071042611,0.0359013889357836,1.2949249113309391,14.0
2025-08-10,-0.07397532261064292,0.8486849112058029,-0.04922304851614016,0.9959814168927107,12.0
2025-08-11,-0.22500398269297156,1.2031722976390788,0.4535925763410242,1.3617531087186467,21.0
2025-08-12,0.3229958848725846,0.9173756367551457,0.0895929255705732,1.3346577114533291,22.0
2025-08-13,0.009634874506693267,1.1646752994484217,-0.17818945710562448,0.5927999848712452,21.0
2025-08-14,-0.11057404145946553,0.8446016630490193,-0.11965330864843073,0.7628206729037519,16.0
2025-08-15,0.1748235399539745,1.1044010509505302,0.4097429762186265,1.2499836539898768,13.0
2025-08-16,0.3485913521625309,2.088458247430018,-0.4591233070748787,0.09097513537900927,5.0
2025-08-17,0.008242556772289184,1.331445465313041,0.5275413006563889,1.3177931604581077,20.0
2025-08-18,0.39768841021932505,1.1260841498236505,0.3115975144560522,1.0883465777491497,18.0
2025-08-19,0.1371670863752295,1.0893155882377066,-0.18680417872261765,0.616633298223814,24.0
2025-08-20,-0.02553380131453058,0.912702744460278,-0.2555979981347631,0.5888310000771197,20.0
2025-08-21,0.305409280194943,1.032428620790894,1.4023926574446184,2.5627894556531303,9.0
2025-08-22,-0.025781198522668136,1.173576303759508,-0.15537609139141223,0.6765714986118576,6.0
2025-08-23,0.062335581168157135,1.0463661235827755,0.5332331298868018,1.573893725859721,13.0
2025-08-24,0.7179934428735109,0.7591088876701044,-0.07259821780133754,0.6773029724166654,5.0
2025-08-25,0.2118844507840004,1.2119799724251255,0.304389668607873,1.0384103399060582,5.0
2025-08-26,0.6470093363723718,0.6590956888913011,0.664586592046396,1.2730590509720114,7.0
2025-08-27,0.794131999008396,0.5366676522204339,-0.3766009529176334,0.21760710907805916,5.0
2025-08-28,-1.1924436158941423,1.0159095710176451,-0.4521964239823839,0.0,2.0
2025-08-29,-0.5875192108278363,0.5963593922358058,0.3693308172061731,1.2086814980377192,10.0
2025-08-30,0.15809865527903288,0.9301591309828449,0.2339070542949709,1.491747428898597,6.0
2025-09-01,-0.48204353907782593,0.3058942476503223,-0.503294102738483,0.12317325098981828,2.0
2025-09-03,0.06895532401622377,0.8823222931978563,-0.14088908562995187,0.8851343842638273,6.0
2025-09-04,0.241058157629875,0.9073004298403957,-0.04050876358000026,0.5823370097265117,6.0
2025-09-05,0.7944006537026077,0.6230509420579441,0.57050692310645,1.0995136640043777,3.0
2025-09-06,0.3250563031269128,0.835517295384804,-0.06388640089683459,0.7330034986095413,2.0
2025-09-07,0.5802518705763188,1.2826877656069262,-0.5201158945631806,0.08851661374365782,3.0
2025-09-08,-0.7135392514015466,1.0,-0.4521964239823839,1.0,1.0
2025-09-09,0.023153809887366622,0.9239473418421639,-0.005035240521483224,0.8893604141233384,9.0
2025-09-11,-1.305697096589719,1.0,-0.5,1.0,1.0
2025-09-12,0.25214702975971254,1.0,-0.5492534657563822,1.0,1.0
2025-09-13,-0.17483511892720166,1.0,3.687382935506329,1.0,1.0
2025-09-14,-0.02883427655351502,1.0,-0.6633634150359539,1.0,1.0
2025-09-16,-1.7907321081970045,1.4946463129920802,-0.5253049205912936,0.014887273996534264,2.0
2025-09-17,0.7015772037946124,1.0,1.6358481275869003,1.0,1.0
2025-09-18,1.1705261554353865,1.0,-0.5492534657563822,1.0,1.0
2025-09-19,-0.13775504287978282,0.4167236592638981,0.12593372378846038,1.1859845508372506,7.0
2025-09-20,-0.35956939011336936,1.0,1.6596959916081817,1.0,1.0
2025-09-23,0.976883178451072,1.0,-0.4161974617027899,1.0,1.0
2025-09-24,0.014189292855965072,0.7064916418131282,-0.09529920315800279,0.9483410370030843,7.0
2025-09-26,-1.5846112215916355,1.0,-0.5492534657563822,1.0,1.0
2025-09-27,0.26093423249322417,0.9690490795847021,0.23466365587014199,0.9408071714608578,5.0
2025-09-30,0.3396437750671864,0.5211066580388093,-0.7237184367103957,0.24095381877363115,2.0
2025-10-01,-0.2767521311310351,0.4213345963664096,-0.4184504679308868,0.002601547504555313,4.0
2025-10-08,0.6379892197656727,0.8481812383543033,-0.47325667528912935,0.061365568721084465,6.0
2025-10-11,1.6050931588392212,1.0,1.2252346971808579,1.0,1.0
2025-10-14,-0.38157833852188355,1.0933599004100125,2.267349918352605,1.0,2.0
2025-10-15,1.332005995873379,0.23420479251494028,-0.719764297299343,0.13852170033517963,2.0
2025-10-16,0.6793995997685847,1.0,-0.604098075574775,1.0,1.0
2025-10-19,0.7081218266878878,1.0,1.3558819117097134,1.0,1.0
2025-10-20,0.0474157619565177,1.3508037966586894,-0.503294102738483,0.12317325098981824,2.0
2025-10-21,-0.6806014042377025,0.8923611657683609,-0.4184504679308868,0.0031862319638856734,2.0
2025-10-30,0.625568859149074,1.0,-0.408248290463863,1.0,1.0
2025-11-03,1.0245389912950649,3.190355351605189,-0.4807933239833148,0.10259417028601951,2.0
2025-11-10,0.7011808481423074,1.0,2.815398832889453,1.0,1.0
2025-11-11,-0.10004821650004103,1.0,-0.4161974617027899,1.0,1.0
2025-11-15,-0.5945229614776312,2.4736466604126313,-0.49052951732908945,0.10512140118578417,2.0
2025-11-20,-1.2218517529074504,1.0,-0.4161974617027899,1.0,1.0
2025-11-22,0.7550689319154389,1.0,1.9543939867849396,1.0,1.0
2025-11-27,0.23071181580255243,1.0,-0.45360627206287446,1.0,1.0
2025-11-29,0.11280037120469855,1.0,-0.5358318129876252,1.0,1.0
2025-12-04,-0.04166932263730063,0.046211993030158695,-0.008328803820635878,0.8224314338651175,5.0
2025-12-06,0.6066841672102588,1.0,2.356833501341457,1.0,1.0
2025-12-07,0.9117927290904887,0.5375796085534459,0.0950821204262881,0.4824036697396466,2.0
2025-12-12,-0.007519282393256808,0.05952069953491433,0.8126236512318488,1.7441879475703381,2.0
2025-12-16,0.6539325076762831,0.06681924388667312,-0.46901582312877355,0.09449207904177116,2.0
2025-12-21,0.06133310959885343,1.0,-0.36166392176071277,1.0,1.0
2025-12-22,-0.010247006147622832,1.0,1.3284821236496092,1.0,1.0
2025-12-25,-0.7995440195751302,2.1307259961974485,0.07892665771508262,0.888380850226551,2.0
2025-12-27,0.8690025588327779,1.0,-0.4437777358600637,1.0,1.0
2025-12-28,0.005007643996195718,1.0,2.295859437994323,1.0,1.0
2025-12-29,0.028172241987027065,0.032759688645554244,-0.26632837884649296,0.25095128732297706,2.0
2025-12-30,0.5541202274850079,0.4286530382901966,0.2594132881643957,1.2974745101734169,4.0
2025-12-31,-0.9011794846307329,1.0,,1.0,1.0
2026-01-01,-2.646277451378267,1.0,-0.36166392176071277,1.0,1.0
2026-01-04,1.0074951099979823,1.0,2.041241452319315,1.0,1.0
2026-01-06,0.7081218266878878,1.0,-0.5533383575027666,1.0,1.0
2026-01-07,1.4704767344703322,1.0,-0.4161974617027899,1.0,1.0
2026-01-08,0.622693591953209,1.0,-0.5533383575027666,1.0,1.0
2026-01-11,-0.2766338460352236,0.3147333815593498,0.15264414401559712,1.1431734859040903,3.0
2026-01-12,0.05713868108889274,0.8001266824001714,0.6839988168210759,1.2853939171943702,8.0
2026-01-13,-0.6771802349705517,0.7348783309887563,-0.40772563097605613,0.044226218537708584,5.0
2026-01-14,0.5773502691896257,1.0,,1.0,1.0
2026-01-15,1.4132406386496719,1.0,-0.5492534657563822,1.0,1.0
2026-01-16,-2.9990880879429826,1.0,-0.604098075574775,1.0,1.0
2026-01-18,0.13558554228271635,1.449327225977264,-0.45671320869446314,0.21286916417791926,8.0
2026-01-19,-0.9617255529328202,0.8878421269685995,0.36401615782309565,0.7856384113888253,6.0
2026-01-20,0.5731615876269858,1.9167593987143143,-0.2833708144665843,0.3664279451797561,3.0
2026-01-21,2.0789207349541643,0.726000018076681,-0.3889306917317513,0.03856103589515016,2.0
2026-01-22,0.04821511411360183,0.28072502591227994,3.0266316291330058,0.5732826878571157,3.0
2026-01-23,-0.4365892774222639,1.0,-0.4161974617027899,1.0,1.0
2026-01-30,-0.45368033656864976,0.7914365782773937,0.9723310842595779,1.7274819149105267,6.0
2026-01-31,-0.04960677265536172,1.0,-0.4207034741589837,1.0,1.0
2026-02-03,0.8974022369753868,1.3392729851093175,-0.4184504679308868,0.003186231963885713,2.0
2026-02-05,-1.3714255577617718,1.0,-0.4161974617027899,1.0,1.0
2026-02-07,-0.47756510101111666,0.2800543340195273,-0.4184504679308868,0.0031862319638856734,2.0
2026-02-10,-0.6396075343267724,0.12537096930771804,2.0702707860957457,0.03439368723385037,2.0
2026-02-11,-0.6571742175075738,0.05822206702737164,-0.07831023660523004,0.47784469628557996,2.0
2026-02-16,0.5773502691896257,1.0,,1.0,1.0
2026-02-20,0.4098244210620939,0.6410436194663117,-0.0055592786676551915,1.030878610194015,3.0
2026-02-24,0.30482914453581156,0.9504279294105091,-0.465487744948876,0.06970698705982631,2.0
2026-03-03,-0.6072903225982005,0.6932429435663001,-0.30396293806928887,0.2452925853071737,5.0
2026-03-04,1.111499602819961,1.0,-0.4161974617027899,1.0,1.0
2026-03-05,-0.03555516019570127,0.06426031566233993,2.21539310256655,0.6802812127312232,3.0
2026-03-07,0.05846310814974901,1.0,-0.44721359549995787,1.0,1.0
2026-03-10,1.5267574132869715,1.3278680071649616,-0.411316806302481,0.07021978272991405,2.0
2026-03-11,-0.36734563737245807,0.12418047370424802,-0.43858357627351957,0.0316587468347639,2.0
2026-03-12,-1.6731920840301207,1.0,-0.7455951298618355,1.0,1.0
2026-03-13,-0.14025682359372613,0.12243611920374112,-0.45055965468557857,0.05566035985516859,3.0
2026-03-14,-0.698343435917326,1.0,-0.4161974617027899,1.0,1.0
2026-03-16,-0.9974910456259685,1.0,-0.4161974617027899,1.0,1.0
2026-03-21,0.3065857078008178,0.5037322366764426,1.1223760989980847,0.2414252455780053,2.0
2026-03-23,-0.8744869225051137,1.0,-0.31622776601683794,1.0,1.0
2026-03-24,0.28439816359767445,1.0,1.6432048007634625,1.0,1.0
2026-03-25,0.19102094331389216,0.37239079278862064,-0.04939570073686303,0.8654619656508321,6.0
2026-03-26,1.6451600397480028,0.27209307649484726,-0.4677407511769729,0.06652075509594063,2.0
2026-03-27,0.14848860468512529,1.0,-0.4521964239823839,1.0,1.0
2026-04-03,0.45199577459079077,1.4152960094294098,-0.4184504679308868,0.003186231963885713,2.0
2026-04-04,-0.1673534320087398,1.0,-0.7455951298618355,1.0,1.0
2026-04-07,-0.15429083802817178,0.2930761601624021,-0.44019676988918593,0.020784010562670777,3.0
2026-04-08,-0.45657791397510095,0.4695226405514291,-0.47119418682415304,0.08942232619805769,4.0
