0,1,2,3,4,word,summary
184303.43505127262,55.631099509290394,0.006867565745407256,4.061346912953567e-05,0.00025848130945538283,summaryOfAllWords,164730.37323981253
138.33667047190204,-74.46474044741439,-0.12709808035096146,-0.07775715563980952,-0.015983091449574726,Tausende,175.28423358796059
92.06093900909086,-51.251931787345264,-0.20929065851397738,-0.043595796211454554,0.010407122058899973,fliehen,123.5127861189051
25.432793457869707,-17.841148985296726,-0.38601138053680784,-0.03549153547980703,0.03792673318156694,tausend+e flieh+en,48.97682855489056
3448.627722666717,-1735.0923084721044,2.9816398295057027,0.579984065574237,-0.24189864664659594,Waldbrand,3878.758397351672
62.70347816655193,-36.53980603202793,-0.35948100348321865,-0.03511801283702011,0.03747602814005954,flieh+en wald+brand,90.67508097991603
52.885346916018975,-31.615327566340476,-0.37892941363453997,-0.0069928867916488335,0.029251315116277876,Malibu,79.69116764044995
14.1176406749315,-12.165142822084555,-0.4020319162802587,-0.015483922430244587,0.033182749546478485,wald+brand malibu,36.31784505779587
394.1853273937938,-202.81951114771692,0.029420287018813385,0.012161436152909884,-0.00048657496201186257,Ein,461.5245216878849
-6.540192495964366,-1.7961382977619555,-0.3801161596545162,-0.0208396282604002,0.031220066233339797,malibu ein,13.203758568184282
255.872680660831,-133.44439811087932,-0.17382975175447357,-0.008227636002857086,0.022876299144694936,ein wald+brand,306.78819033447877
89.07048983416034,-49.75328804444138,-0.23278201052366065,-0.027227159309118086,0.005195447404532304,kalifornischen,120.16781573540102
11.93206609212492,-11.06719450558391,-0.39147695678746885,-0.033218664157850575,0.03704996136052498,wald+brand kalifornisch+en,33.87199346570599
3.3108333270913874,-6.744461808516059,-0.4177132301026878,0.004671671907702166,0.026167982307756285,Küstenstadt,24.227725546131563
3.3108333270913874,-6.744461808516059,-0.4177132301026878,0.004671671907702166,0.026167982307756285,kalifornisch+en küste+n+stadt,24.227725546131563
10.946440045666023,-10.574388121641395,-0.40590789966519025,-0.015307641906189468,0.031898220090581755,küste+n+stadt malibu,32.77002500588099
31.99732361673196,-21.128715779456144,-0.34113318241335944,-0.03414382468508537,0.028369071071263553,wütet,56.31860501268306
-12.254886037127218,1.0727095995166334,-0.3686287909059536,0.02743397185560873,0.015049160349879173,malibu wüt+et,6.809407581218283
39.778761443804775,-25.016590407965623,-0.08536822286079615,-0.05694217671790666,-0.019211240788937135,Rund,65.01745721409824
-8.91976276664649,-0.6113437833542124,-0.12149212141841245,-0.33118136821310457,0.02163710847720151,1.500,10.545737688416475
-8.91976276664649,-0.6113437833542124,-0.12149212141841245,-0.33118136821310457,0.02163710847720151,rund 1.500,10.545737688416475
113.1068278420833,-61.8918184312181,-0.4033791484107926,0.4152046854790222,-0.0753597167735508,Feuerwehrleute,147.09512190847306
-12.458072993910225,1.137898830621987,-0.4883351357927673,0.24241740263345074,-0.024713835829020238,1.500 feuer+wehr+leute,6.598494012360308
126.65782964356728,-68.6024558603182,-0.10785119451637831,0.06430378010065721,-0.019348899803547245,Einsatz,162.21669823194617
12.296414119492606,-11.251505486029364,-0.3961874284880852,0.06621049584998637,0.027569820314286647,feuer+wehr+leute einsatz,34.28031775704538
-11.713974195882088,0.7881366197171311,0.10389460193228997,0.11566185561077805,0.0961164423079829,allerdings,7.420922553988606
-13.27915552421636,1.5866725834547575,-0.3442868173526513,0.061124933346796716,0.076922845136243,einsatz allerdings,5.663443751762724
-12.218113549296795,1.0483485248718218,-0.016015852309501505,0.12285097645451692,0.15955103496536988,erschwerten,6.853517454971973
-13.371808976483868,1.6335140386871894,-0.32148188213605067,0.05030862491359497,0.1179563090983442,allerdings erschwer+t+en,5.559638720517496
8.20120356252864,-9.19749477116812,-0.11270336477020698,-0.06348118603885071,0.26567695914399647,starke,29.699078874006588
-12.22303072631518,1.0327165471651005,0.000795460697798539,0.11424444194862135,0.28243975076554784,erschwer+t+en stark+e,6.856135813947098
63.25145072535466,-36.88478216726847,0.07319826781100947,0.0035909709550164814,0.5175329671691685,Winde,91.31991780176993
4.2352874397882445,-7.358056269252987,0.22509344462943207,0.017029454956500822,0.6387297859406977,stark+e wind+e,25.329693815883434
-13.653768187901349,1.774457831430475,-0.2898316182821299,0.034137238928679245,0.16258911186500946,hügelige,5.2444372306931015
-13.653768187901349,1.774457831430475,-0.2898316182821299,0.034137238928679245,0.16258911186500946,wind+e hügelig+e,5.2444372306931015
33.64675126188938,-21.95686915080416,-0.3460418606238448,-0.009552945065305622,0.039653581254511336,Gelände,58.16425999149934
-13.77995013940706,1.840036866990018,-0.2990501616403719,0.03272175336890315,0.12747665065862568,hügelig+e gelände,5.102240295542201
-10.14426837609439,0.004557861218652093,-0.3179896149556292,0.14956256015271657,0.16034695476464464,Arbeit,9.174959914122091
-13.899270722651227,1.9009203162965242,-0.3077337938679877,0.035828007125909236,0.09979404271681176,gelände arbeit,4.968282437646879
56.71727083128464,-33.51560154952096,-0.0009141266411471227,-0.054391746997307436,-0.04512918911333274,Behörden,83.96868207252933
-14.014165404226896,1.958876786051484,-0.31503964470622203,0.0411012586667655,0.07849791816967276,arbeit behörde+n,4.839594151587488
55.48166517082515,-32.90722321822684,0.12617071143787076,-0.11853054751924338,-0.016343418790947497,Auch,82.59156049103751
-6.774340104259569,-1.6677737707593794,-0.023423889107081042,-0.01587696892545732,0.05349731030024479,Prominente,12.93722690861138
1.406987494948961,-5.77461440234141,-0.2785169813407733,-0.0912480900013447,-0.003722869756236027,auch prominent+e,22.09123645817381
